time,rad,ta,hr,pa,vv10,vv100,valor,pred,month,week,year,day,hour
2017-07-11 14:00:00,610.0223,21.929382,66.04389,79.77457,1.2779189022460713,1.8178435412634881,278.46666666666664,332.53333333333336,7,28,2017,1,14
2017-07-11 15:00:00,488.27942,20.747742000000002,70.64313,79.82984,1.3152867535905963,1.9095921718185012,164.56666666666666,278.46666666666664,7,28,2017,1,15
2017-07-11 16:00:00,220.98396,19.414398000000002,82.936485,79.78551,1.1000149110142792,2.035518936581652,80.13333333333334,164.56666666666666,7,28,2017,1,16
2017-07-11 17:00:00,79.73323,18.532349,83.612404,79.83675,0.8163622168124093,1.5112362592310649,41.0,80.13333333333334,7,28,2017,1,17
2017-07-11 18:00:00,2.6945137999999997,18.094542999999998,84.2779,79.93118,1.1560256264849318,1.9710136286660735,10.233333333333333,41.0,7,28,2017,1,18
2017-07-11 19:00:00,0.0,17.525574,83.81981,79.98415,0.6771820971806911,1.1795828633238519,9.0,10.233333333333333,7,28,2017,1,19
2017-07-11 20:00:00,0.0,16.613342000000003,85.1124,80.070526,1.2913534760249066,1.915668402840881,11.233333333333333,9.0,7,28,2017,1,20
2017-07-11 21:00:00,0.0,15.036957000000001,92.264854,80.11544,1.6105758346979504,2.489852902054362,22.4,11.233333333333333,7,28,2017,1,21
2017-07-11 22:00:00,0.0,14.62616,93.8105,80.10219599999999,0.969583443298291,1.4555125990466475,8.6,22.4,7,28,2017,1,22
2017-07-11 23:00:00,0.0,14.922545999999999,93.57226999999999,80.04921999999999,0.5418245711366055,0.9153323172696719,9.3,8.6,7,28,2017,1,23
2017-07-12 00:00:00,0.0,14.404998999999998,94.400475,80.00949,1.2782183044692257,1.5339655740835714,9.3,9.3,7,28,2017,2,0
2017-07-12 01:00:00,0.0,13.969147,94.82454,80.00546,1.4436154908124945,1.82632681772881,9.466666666666667,9.3,7,28,2017,2,1
2017-07-12 02:00:00,0.0,13.991638,94.33397,79.95594,1.2107752730959822,1.5938195065744518,9.833333333333334,9.466666666666667,7,28,2017,2,2
2017-07-12 03:00:00,0.0,13.886841,94.81973,79.951904,1.0272876474232122,1.5948829546238295,10.033333333333333,9.833333333333334,7,28,2017,2,3
2017-07-12 04:00:00,0.0,13.645751999999998,98.37002,80.04001,0.6437958934535387,1.0327762256312651,9.8,10.033333333333333,7,28,2017,2,4
2017-07-12 05:00:00,0.047256942999999996,13.59433,98.57475,80.09873,0.4411758061434693,1.113081837089896,9.866666666666667,9.8,7,28,2017,2,5
2017-07-12 06:00:00,50.345383,14.488585999999998,96.811516,80.10334,0.17720317365017735,0.3528533003602454,61.06666666666667,9.866666666666667,7,28,2017,2,6
2017-07-12 07:00:00,207.14885,15.103179999999998,93.46861,80.12465,0.28345296697353894,0.40610783534300265,157.43333333333334,61.06666666666667,7,28,2017,2,7
2017-07-12 08:00:00,303.39599999999996,18.193542,79.77282,80.12004,0.29141842355155684,0.3723874317775427,327.8,157.43333333333334,7,28,2017,2,8
2017-07-12 09:00:00,515.82367,19.904907,72.22198,80.127525,0.4948083177574447,0.7375951027734902,571.2666666666667,327.8,7,28,2017,2,9
2017-07-12 10:00:00,593.16174,20.576079999999997,68.56193499999999,80.079155,0.9426056697719318,1.3856346367535852,839.6333333333333,571.2666666666667,7,28,2017,2,10
2017-07-12 11:00:00,757.1349,23.033844000000002,56.255173,80.026184,1.3623515052782709,1.9808429131717966,728.8,839.6333333333333,7,28,2017,2,11
2017-07-12 12:00:00,930.7989,23.723663000000002,51.978462,79.943275,1.937639528438791,2.730957647434094,378.51724137931035,728.8,7,28,2017,2,12
2017-07-12 13:00:00,912.5832,23.647156,49.896390000000004,79.8926,2.2851273117782847,3.2678104949137934,119.33333333333333,378.51724137931035,7,28,2017,2,13
2017-07-12 14:00:00,677.8113400000001,23.03772,55.258347,79.86265999999999,2.401215154149562,3.4225317763432876,394.2,119.33333333333333,7,28,2017,2,14
2017-07-12 15:00:00,548.883,22.44754,60.334366,79.87821,2.4512829587767024,3.5428947510971653,463.7,394.2,7,28,2017,2,15
2017-07-12 16:00:00,324.4796,20.993958,74.90655,79.94615999999999,2.0489508239090415,3.2580591526949494,94.0,463.7,7,28,2017,2,16
2017-07-12 17:00:00,100.23382,19.796265,81.36632,79.97206,1.4001476414768181,2.3297254148108637,62.766666666666666,94.0,7,28,2017,2,17
2017-07-12 18:00:00,4.01816,16.671844,82.9195,80.02331,1.5590905021765478,2.682680672968865,12.166666666666666,62.766666666666666,7,28,2017,2,18
2017-07-12 19:00:00,0.0,15.363555999999999,87.09633000000001,80.08722,1.7866765080659228,2.317282194703619,8.633333333333333,12.166666666666666,7,28,2017,2,19
2017-07-12 20:00:00,0.0,15.175201000000001,88.062325,80.15229000000001,1.3562063206378872,1.6736339777768532,8.666666666666666,8.633333333333333,7,28,2017,2,20
2017-07-12 21:00:00,0.0,15.396332000000001,86.6656,80.13904000000001,1.0161599537147725,1.665641240605693,8.8,8.666666666666666,7,28,2017,2,21
2017-07-12 22:00:00,0.0,15.483123999999998,86.30419,80.12579000000001,0.5016619978497486,1.4102712636325272,8.833333333333334,8.8,7,28,2017,2,22
2017-07-12 23:00:00,0.0,15.227904999999998,87.22694,80.101036,0.40079023362310007,1.2527173512707324,8.9,8.833333333333334,7,28,2017,2,23
2017-07-13 00:00:00,0.0,14.543884,91.526886,80.07571,0.4419805402318767,0.9526548220490849,8.166666666666666,8.9,7,28,2017,3,0
2017-07-13 01:00:00,0.0,14.237213,91.43521,80.01179,0.43751986962468403,0.800231324897876,8.7,8.166666666666666,7,28,2017,3,1
2017-07-13 02:00:00,0.0,12.289916999999999,93.85964,79.98243000000001,0.38275201053005076,0.6579368528168305,7.966666666666667,8.7,7,28,2017,3,2
2017-07-13 03:00:00,0.0,12.075836,91.2846,79.989334,0.4479042078007712,1.0275339971622788,7.833333333333333,7.966666666666667,7,28,2017,3,3
2017-07-13 04:00:00,0.0,13.996123999999998,77.88708000000001,79.952484,0.28999510633362646,0.930491921965543,7.9,7.833333333333333,7,28,2017,3,4
2017-07-13 05:00:00,0.07878472,14.024414000000002,75.67891999999999,79.99394000000001,0.5213830784398166,0.675559309324752,8.8,7.9,7,28,2017,3,5
2017-07-13 06:00:00,83.8617,14.32785,80.03844000000001,80.059586,0.3939342567985202,0.5528279588261148,92.2,8.8,7,28,2017,3,6
2017-07-13 07:00:00,314.0639,15.9183655,74.55646,80.06995,0.24028871736971255,0.6642862643822794,332.1333333333333,92.2,7,28,2017,3,7
2017-07-13 08:00:00,537.08057,20.243073000000003,53.006584,80.13444,0.6804818587374412,1.0069983735626438,559.2666666666667,332.1333333333333,7,28,2017,3,8
2017-07-13 09:00:00,758.947,21.540436,52.29937,80.11256,1.0174400711816347,1.502180020000509,755.6333333333333,559.2666666666667,7,28,2017,3,9
2017-07-13 10:00:00,902.6717,22.129303,53.60108,80.085495,1.468875276588809,2.1078828174931594,866.3666666666667,755.6333333333333,7,28,2017,3,10
2017-07-13 11:00:00,1011.22546,24.610198999999998,44.850704,80.04807,1.6584135887174858,2.348675620814292,935.0,866.3666666666667,7,28,2017,3,11
2017-07-13 12:00:00,1012.6122,25.348236,41.748974,79.97148,1.6308036798152408,2.250088539895648,545.2413793103449,935.0,7,28,2017,3,12
2017-07-13 13:00:00,869.75415,25.29361,41.452217,79.900085,1.7561084259536852,2.380255905417802,210.0,545.2413793103449,7,28,2017,3,13
2017-07-13 14:00:00,620.54834,24.922028,44.376194,79.87245,2.2143532905359455,3.2111273013022017,264.3,210.0,7,28,2017,3,14
2017-07-13 15:00:00,531.9436,23.7211,47.799114,79.874176,2.386640311836589,3.4435003631290897,361.4,264.3,7,28,2017,3,15
2017-07-13 16:00:00,276.9233,19.527527,72.31318,79.906425,1.4431480424409682,2.5473008611457657,165.16666666666666,361.4,7,28,2017,3,16
2017-07-13 17:00:00,73.587776,18.8255,74.79006,79.94442,0.9815003473603021,1.8612515639811427,35.46666666666667,165.16666666666666,7,28,2017,3,17
2017-07-13 18:00:00,2.7890625,18.107391,76.13766,80.05266999999999,1.0616783870673427,2.301230361824276,9.966666666666667,35.46666666666667,7,28,2017,3,18
2017-07-13 19:00:00,0.0,17.440735,76.53387,80.14595,1.1286966422191522,2.1448098883362046,8.833333333333334,9.966666666666667,7,28,2017,3,19
2017-07-13 20:00:00,0.0,15.949860000000001,84.470146,80.17589,1.1288737493105416,2.120725288659593,9.033333333333333,8.833333333333334,7,28,2017,3,20
2017-07-13 21:00:00,0.0,15.027954000000001,90.66686,80.18511,1.4494116461073812,1.9580775912139665,8.9,9.033333333333333,7,28,2017,3,21
2017-07-13 22:00:00,0.0,14.426879999999999,92.20724,80.1972,1.1490140008492056,1.4834425075758453,8.566666666666666,8.9,7,28,2017,3,22
2017-07-13 23:00:00,0.0,14.685944000000001,92.05563000000001,80.1995,1.111272542044443,1.4375373669044709,9.0,8.566666666666666,7,28,2017,3,23
2017-07-14 00:00:00,0.0,14.433289000000002,95.78523,80.16207,0.6296907711131631,1.0913011829079085,9.4,9.0,7,28,2017,4,0
2017-07-14 01:00:00,0.0,14.278351,96.6322,80.09759,0.3505928985466963,1.0148738574982723,9.066666666666666,9.4,7,28,2017,4,1
2017-07-14 02:00:00,0.0,13.967834,96.587906,80.02561,0.3501516037316605,1.1115560894763774,8.766666666666667,9.066666666666666,7,28,2017,4,2
2017-07-14 03:00:00,0.0,14.02829,96.61774,80.01928000000001,0.49620994784983147,1.4324850036583454,8.9,8.766666666666667,7,28,2017,4,3
2017-07-14 04:00:00,0.0,14.272583,89.528564,80.06304,0.2427202738989506,0.8650187437838153,8.6,8.9,7,28,2017,4,4
2017-07-14 05:00:00,0.047256942999999996,13.833495999999998,90.54904,80.04576999999999,0.21555693981669438,0.8950442538205193,10.066666666666666,8.6,7,28,2017,4,5
2017-07-14 06:00:00,66.67021,14.336853,90.350296,80.128105,0.3452115618501359,0.8910995985335343,30.033333333333335,10.066666666666666,7,28,2017,4,6
2017-07-14 07:00:00,272.18027,15.570557,87.72451,80.15056,0.3369518853442624,0.5949647229824915,145.56666666666666,30.033333333333335,7,28,2017,4,7
2017-07-14 08:00:00,513.0503,20.048279,66.25896,80.200645,0.9510053345027093,1.2955890078211079,402.7,145.56666666666666,7,28,2017,4,8
2017-07-14 09:00:00,714.49493,20.86795,60.853714000000004,80.18970999999999,1.299388791051865,1.8035826328286626,694.0666666666667,402.7,7,28,2017,4,9
2017-07-14 10:00:00,867.6583,21.734589,57.363655,80.1638,1.1955822457896403,1.6888136440561967,833.6666666666666,694.0666666666667,7,28,2017,4,10
2017-07-14 11:00:00,834.3154,23.053131,50.59839,80.08606999999999,1.1449216302864103,1.6090064266914497,699.3,833.6666666666666,7,28,2017,4,11
2017-07-14 12:00:00,896.51044,23.246643,51.86972,80.0567,1.0350624956062509,1.396281416272053,711.4,699.3,7,28,2017,4,12
2017-07-14 13:00:00,809.1663,22.929047,54.912406999999995,79.979546,1.034142222649362,1.3914005092650283,842.5666666666667,711.4,7,28,2017,4,13
2017-07-14 14:00:00,660.2889,22.723969,59.932190000000006,79.94788,1.0773911547853785,1.4136604906282875,608.2333333333333,842.5666666666667,7,28,2017,4,14
2017-07-14 15:00:00,449.87827000000004,21.762207,66.143295,79.95134,0.8518787058841389,1.244272472516058,260.6666666666667,608.2333333333333,7,28,2017,4,15
2017-07-14 16:00:00,311.29056,19.104523,74.60122,79.92715,1.1083543236621893,1.5915786811300467,124.7,260.6666666666667,7,28,2017,4,16
2017-07-14 17:00:00,111.31138600000001,18.351044,79.044136,80.0043,0.6009421944143799,1.3712062075325913,46.766666666666666,124.7,7,28,2017,4,17
2017-07-14 18:00:00,3.9078472,17.368073000000003,81.476425,80.116005,0.8042219263242267,1.4567506368812828,11.8,46.766666666666666,7,28,2017,4,18
2017-07-14 19:00:00,0.0,16.802338,82.75276,80.15689,0.5632544044374694,0.9229854668848625,8.833333333333334,11.8,7,28,2017,4,19
2017-07-14 20:00:00,0.0,16.018005,88.74441,80.206985,0.40075822062278954,0.7087499900464209,9.066666666666666,8.833333333333334,7,28,2017,4,20
2017-07-14 21:00:00,0.0,15.0286255,91.610085,80.21043399999999,0.4432980923749874,0.3445084925118301,9.233333333333333,9.066666666666666,7,28,2017,4,21
2017-07-14 22:00:00,0.0,14.813232000000001,92.264656,80.23059,0.7834598281375228,0.9337758503540988,9.3,9.233333333333333,7,28,2017,4,22
2017-07-14 23:00:00,0.0,14.921234,92.47201,80.20526,0.4327459747765542,0.8659267715409716,9.466666666666667,9.3,7,28,2017,4,23
2017-07-15 00:00:00,0.0,14.574097,94.07431,80.17877,0.24610801863403395,0.8332571380716334,8.566666666666666,9.466666666666667,7,28,2017,5,0
2017-07-15 01:00:00,0.0,14.04306,95.34456999999999,80.11140400000001,0.5247862869612402,1.1523086124063022,9.366666666666667,8.566666666666666,7,28,2017,5,1
2017-07-15 02:00:00,0.0,13.510742,95.96016999999999,80.058426,0.22277061456870764,0.9244020505022748,10.433333333333334,9.366666666666667,7,28,2017,5,2
2017-07-15 03:00:00,0.0,13.841187,94.664536,80.06649,0.028892769555172657,0.558257860831162,10.6,10.433333333333334,7,28,2017,5,3
2017-07-15 04:00:00,0.0,14.117645000000001,96.5773,80.06764,0.3112759073942527,1.2791037960226819,10.533333333333333,10.6,7,28,2017,5,4
2017-07-15 05:00:00,0.047256942999999996,14.196075,95.31959499999999,80.13616,0.1517161648304674,0.9380966339721172,10.566666666666666,10.533333333333333,7,28,2017,5,5
2017-07-15 06:00:00,63.4084,14.693024,96.18325,80.18798000000001,0.268428737782011,0.9207885356654926,33.2,10.566666666666666,7,28,2017,5,6
2017-07-15 07:00:00,242.74516,15.624573000000002,89.77818,80.216774,0.6304152405175496,0.8345218917830046,168.93333333333334,33.2,7,28,2017,5,7
2017-07-15 08:00:00,407.31708,17.973053,79.012695,80.21908,0.9381813895102428,1.2825609627840893,178.36666666666667,168.93333333333334,7,28,2017,5,8
2017-07-15 09:00:00,547.1654,19.22345,75.59861,80.21619399999999,0.8878579586674538,1.2867363141737385,453.76666666666665,178.36666666666667,7,28,2017,5,9
2017-07-15 10:00:00,698.9894400000001,19.983337,73.81671,80.22484,1.0042400160672953,1.4138864217609532,681.7931034482758,453.76666666666665,7,28,2017,5,10
2017-07-15 11:00:00,851.2075,22.246948,61.93349499999999,80.16207,0.8950216551081052,1.3505508390571381,455.3,681.7931034482758,7,28,2017,5,11
2017-07-15 12:00:00,840.2875,22.755492999999998,59.2595,80.09873,1.124552992307158,1.6061054267254378,481.0,455.3,7,28,2017,5,12
2017-07-15 13:00:00,703.8428,22.14795,60.974669999999996,80.016396,0.8820007999460885,1.2795381213638242,305.8,481.0,7,28,2017,5,13
2017-07-15 14:00:00,502.6976,20.875671,74.426735,79.91448000000001,0.7080707516024184,1.093921000768933,585.0333333333333,305.8,7,28,2017,5,14
2017-07-15 15:00:00,285.8736,19.773773000000002,77.36731,79.92831,0.8791815075683717,1.2977499537371784,379.76666666666665,585.0333333333333,7,28,2017,5,15
2017-07-15 16:00:00,133.15135,17.283875,86.83043,79.951904,0.9470988552308711,1.8097528433704704,67.53333333333333,379.76666666666665,7,28,2017,5,16
2017-07-15 17:00:00,49.5575,16.803620000000002,92.1362,80.000275,0.5369056934878519,0.9299003753057697,41.4,67.53333333333333,7,28,2017,5,17
2017-07-15 18:00:00,2.0327083999999997,16.951477,90.45891,80.0521,1.0751086483275685,1.2639328451877891,11.966666666666667,41.4,7,28,2017,5,18
2017-07-15 19:00:00,0.0,17.016417999999998,89.19623,80.11889000000001,1.3875417381708521,1.859417366064491,8.1,11.966666666666667,7,28,2017,5,19
2017-07-15 20:00:00,0.0,16.555481,92.22856999999999,80.13502,0.8415313843438298,1.1041428785733711,10.724137931034482,8.1,7,28,2017,5,20
2017-07-15 21:00:00,0.0,16.614624,91.85736999999999,80.16956,0.4073807861691688,0.7523828885972623,9.352941176470589,10.724137931034482,7,28,2017,5,21
2017-07-15 22:00:00,0.0,16.40567,92.83646999999999,80.18970999999999,0.48728752418216176,1.177156097511952,9.5,9.352941176470589,7,28,2017,5,22
2017-07-15 23:00:00,0.0,15.616852,95.45025,80.17244000000001,0.22568366944633478,0.8951248186526573,9.166666666666666,9.5,7,28,2017,5,23
2017-07-16 00:00:00,0.0,14.824829000000001,97.04101,80.14595,0.21954971928686642,0.7492299093493685,9.222222222222221,9.166666666666666,7,28,2017,6,0
2017-07-16 06:00:00,54.221737,15.308257999999999,97.343094,80.101036,0.5534648220099733,1.4544177835175833,50.96666666666667,10.125,7,28,2017,6,6
2017-07-16 07:00:00,225.93184,15.780151000000002,95.95276,80.13559000000001,0.6616414728868014,1.0057738517876718,274.8,50.96666666666667,7,28,2017,6,7
2017-07-16 08:00:00,427.7389,19.14566,80.28229499999999,80.1068,0.8396649025865619,1.1129487193327907,414.26666666666665,274.8,7,28,2017,6,8
2017-07-16 09:00:00,612.4017,19.876617,75.524055,80.10219599999999,0.9254441427736281,1.2635378603679788,677.3333333333334,414.26666666666665,7,28,2017,6,9
2017-07-16 10:00:00,776.3749,20.837738,74.05058000000001,80.05266999999999,0.9410061825396507,1.337146761814353,900.1,677.3333333333334,7,28,2017,6,10
2017-07-16 11:00:00,898.7953,24.045745999999998,61.842613,79.974365,0.9457126761015804,1.275493577355829,983.9,900.1,7,28,2017,6,11
2017-07-16 12:00:00,737.3276400000001,24.166626,63.738026,79.8926,0.9686335384789493,1.3708270680773182,970.0666666666667,983.9,7,28,2017,6,12
2017-07-16 13:00:00,752.1082,22.668701000000002,67.95878,79.809685,0.8647915429620662,1.0859782008458492,879.6666666666666,970.0666666666667,7,28,2017,6,13
2017-07-16 14:00:00,507.69275,20.909760000000002,75.16714499999999,79.74405,0.7173314252572641,1.3650514603144654,290.26666666666665,879.6666666666666,7,28,2017,6,14
2017-07-16 15:00:00,387.24194,20.662231,76.93938,79.816025,0.5690519966622608,1.3933373245500038,87.76666666666667,290.26666666666665,7,28,2017,6,15
2017-07-16 16:00:00,139.10771,18.676361,91.7795,79.73023,1.3229687798632797,2.39657817716413,114.63333333333334,87.76666666666667,7,28,2017,6,16
2017-07-16 17:00:00,57.136875,18.592133,89.13284,79.8713,0.9642317329112005,1.791000427328771,28.9,114.63333333333334,7,28,2017,6,17
2017-07-16 18:00:00,2.5369444,18.691132,84.627426,79.94039000000001,0.9747402540076434,1.462587018054133,10.6,28.9,7,28,2017,6,18
2017-07-16 19:00:00,0.0,17.857329999999997,87.11985,80.016975,0.7223600329755793,1.184342383868644,9.2,10.6,7,28,2017,6,19
2017-07-16 20:00:00,0.0,16.780487,93.22021,80.09183,0.7642775362360545,1.1316725714743114,8.0,9.2,7,28,2017,6,20
2017-07-17 02:00:00,0.0,14.507233,96.22364,79.92139399999999,0.578285848410324,0.9935811032228634,9.0,8.941176470588236,7,29,2017,0,2
2017-07-17 03:00:00,0.0,13.405975,95.97068,79.92081999999999,0.4184272345633569,1.2607868354562073,9.7,9.0,7,29,2017,0,3
2017-07-17 04:00:00,0.0,14.55545,95.06185,79.9663,0.8145852934153288,1.3952171740643835,9.2,9.7,7,29,2017,0,4
2017-07-17 05:00:00,0.015729167,14.221801999999999,96.10219000000001,79.98530600000001,1.07060362759547,1.8091642194931798,8.766666666666667,9.2,7,29,2017,0,5
2017-07-17 06:00:00,49.636284,14.718109,97.64967,80.0354,0.9712647370026529,1.8294317321859352,53.166666666666664,8.766666666666667,7,29,2017,0,6
2017-07-17 07:00:00,182.33069,16.117035,97.79781,80.110825,0.7878145775000931,1.2582748636447483,215.43333333333334,53.166666666666664,7,29,2017,0,7
2017-07-17 08:00:00,363.0226,18.552917,79.86095999999999,80.13904000000001,0.8080414109988836,1.1141353043630169,325.56666666666666,215.43333333333334,7,29,2017,0,8
2017-07-17 09:00:00,589.56903,19.99234,74.4461,80.11946999999999,0.9602059659612879,1.3621044167129837,590.2,325.56666666666666,7,29,2017,0,9
2017-07-17 10:00:00,593.0357,20.02063,72.309425,80.08089,1.28380806661814,1.7903415309545707,568.2,590.2,7,29,2017,0,10
2017-07-17 11:00:00,653.009,21.024841000000002,68.73250999999999,80.03655,1.457353647313599,2.0177692799629843,323.03333333333336,568.2,7,29,2017,0,11
2017-07-17 12:00:00,657.5943599999999,20.994598,68.16414,79.94039000000001,1.3900744451978222,1.8858336579190627,313.1,323.03333333333336,7,29,2017,0,12
2017-07-17 13:00:00,749.2246,21.077545,68.95865,79.80796,1.440553744888319,1.9742433573191953,351.6333333333333,313.1,7,29,2017,0,13
2017-07-17 14:00:00,696.8149400000001,22.693756,61.423935,79.82293,1.0885277756893712,1.67137610020522,527.2666666666667,351.6333333333333,7,29,2017,0,14
2017-07-17 15:00:00,443.13403,22.115173000000002,70.3623,79.81199000000001,0.5056081232724067,0.6297656559744188,391.9,527.2666666666667,7,29,2017,0,15
2017-07-17 16:00:00,240.06637999999998,20.456512,80.07762,79.77687,1.1444741856915952,1.6804351846931318,304.1,391.9,7,29,2017,0,16
2017-07-17 17:00:00,104.85076,19.717834,82.62556500000001,79.83502,1.1147717767219623,2.332295627617805,122.66666666666667,304.1,7,29,2017,0,17
2017-07-17 18:00:00,3.2933333,19.042816000000002,83.886154,79.89146,1.9091286868813615,2.882887481230832,11.966666666666667,122.66666666666667,7,29,2017,0,18
2017-07-17 19:00:00,0.0,19.036376999999998,81.78494,79.95018,1.6447747007813227,2.3194435375287945,7.8,11.966666666666667,7,29,2017,0,19
2017-07-17 20:00:00,0.0,16.907135,89.574875,80.00834,1.5463810226412504,2.0555736745353594,8.333333333333334,7.8,7,29,2017,0,20
2017-07-17 21:00:00,0.0,15.760864000000002,95.76039,80.03598000000001,1.4325101724208424,2.0560333835246896,8.033333333333333,8.333333333333334,7,29,2017,0,21
2017-07-17 22:00:00,0.0,15.546142999999999,95.73375,80.0498,1.4094743422377365,2.121494138900764,8.033333333333333,8.033333333333333,7,29,2017,0,22
2017-07-17 23:00:00,0.0,15.413054999999998,95.98937,80.043465,1.113785315634104,1.7497540893540584,7.8,8.033333333333333,7,29,2017,0,23
2017-07-18 00:00:00,0.0,15.398926000000001,94.37102,79.99164,1.3648841880680165,1.9195912532412986,8.033333333333333,7.8,7,29,2017,1,0
2017-07-18 01:00:00,0.0,14.930237,94.15096,79.95076,1.204854879870357,1.7807555506280828,11.233333333333333,8.033333333333333,7,29,2017,1,1
2017-07-18 02:00:00,0.0,15.076172,95.36653000000001,79.89836,1.139408978565428,1.6875698023505508,9.586206896551724,11.233333333333333,7,29,2017,1,2
2017-07-18 03:00:00,0.0,14.660248000000001,94.536316,79.90873,1.2756415882073335,2.120332928719218,9.2,9.586206896551724,7,29,2017,1,3
2017-07-18 04:00:00,0.0,14.648010000000001,97.15250400000001,79.905846,1.2661030157754798,2.6800413297759738,8.833333333333334,9.2,7,29,2017,1,4
2017-07-18 05:00:00,0.015729167,14.731598000000002,98.18727,79.9473,1.3497025535491596,2.400877287594485,8.866666666666667,8.833333333333334,7,29,2017,1,5
2017-07-18 06:00:00,48.643578000000005,15.383484,96.20182,80.00546,1.1616643484574787,1.7117683137488395,75.73333333333333,8.866666666666667,7,29,2017,1,6
2017-07-18 07:00:00,200.75128,16.316956,93.51916999999999,80.02964,0.5514915328855152,0.7412431256223467,326.46666666666664,75.73333333333333,7,29,2017,1,7
2017-07-18 08:00:00,406.84436,20.133148000000002,72.49027,80.07743,0.8069664898624153,1.0444704295643032,558.0333333333333,326.46666666666664,7,29,2017,1,8
2017-07-18 09:00:00,721.72766,21.939667,65.29828,80.04058,1.1180248421791126,1.5007873198211166,757.2,558.0333333333333,7,29,2017,1,9
2017-07-18 10:00:00,829.8244599999999,22.743256,59.712074,80.026184,1.3184840845576293,1.8097944387362919,815.2666666666667,757.2,7,29,2017,1,10
2017-07-18 11:00:00,865.5311,24.425048999999998,51.903175,79.96055,1.472668363511585,1.9906461711306205,938.4333333333333,815.2666666666667,7,29,2017,1,11
2017-07-18 12:00:00,960.4861,25.37912,49.72224,79.88280999999999,1.7763819020851483,2.3991988220830742,790.3333333333334,938.4333333333333,7,29,2017,1,12
2017-07-18 13:00:00,904.2001300000001,25.021667,49.502026,79.815445,1.5699239718409457,2.243314461123594,570.9333333333333,790.3333333333334,7,29,2017,1,13
2017-07-18 14:00:00,682.7277,23.618866,61.87653,79.76535,1.8237014257865343,2.611213624040446,664.8333333333334,570.9333333333333,7,29,2017,1,14
2017-07-18 15:00:00,551.5933,22.886627,61.59933,79.76996,1.722972526048335,2.5792277009620106,397.26666666666665,664.8333333333334,7,29,2017,1,15
2017-07-18 16:00:00,334.78506,19.60727,76.65589,79.74405,1.8673759897374955,2.751608460125208,170.5,397.26666666666665,7,29,2017,1,16
2017-07-18 17:00:00,126.62771000000001,18.678283999999998,85.07029,79.87994,1.1366858122482497,2.127382827215492,77.83333333333333,170.5,7,29,2017,1,17
2017-07-18 18:00:00,4.270278,17.419525,87.43996,80.016396,1.1953962022924505,2.333990087454122,9.733333333333333,77.83333333333333,7,29,2017,1,18
2017-07-18 19:00:00,0.0,15.586639000000002,90.54419,80.085495,1.0089804250143115,1.9823405206868954,9.1,9.733333333333333,7,29,2017,1,19
2017-07-18 20:00:00,0.0,14.894257000000001,94.172455,80.11544,1.217295072836599,1.7836264293758568,7.5,9.1,7,29,2017,1,20
2017-07-18 21:00:00,0.0,14.424285999999999,95.403244,80.107956,0.9972237852848038,1.4146831560092352,10.0,7.5,7,29,2017,1,21
2017-07-18 22:00:00,0.0,14.381226000000002,96.30951,80.11544,0.3881671882980967,1.1504058032600597,10.033333333333333,10.0,7,29,2017,1,22
2017-07-18 23:00:00,0.0,14.237854,96.344215,80.08606999999999,0.7985572718308068,1.398021377636019,10.0,10.033333333333333,7,29,2017,1,23
2017-07-19 00:00:00,0.0,14.659607000000001,95.09732,80.042885,1.1085191287000193,1.607342130826617,9.4,10.0,7,29,2017,2,0
2017-07-19 01:00:00,0.0,14.437164000000001,95.39535500000001,79.96113000000001,0.9699152555348416,1.4520283294908107,9.733333333333333,9.4,7,29,2017,2,1
2017-07-19 02:00:00,0.0,13.68689,96.5952,79.945,1.1374271866309849,1.7010077886896071,10.2,9.733333333333333,7,29,2017,2,2
2017-07-19 03:00:00,0.0,13.418823000000001,96.786415,79.92541999999999,0.5835936976821628,1.3349003061696378,10.166666666666666,10.2,7,29,2017,2,3
2017-07-19 04:00:00,0.0,13.25296,98.22480999999999,79.991066,0.10670867752467673,0.6742780096222698,9.833333333333334,10.166666666666666,7,29,2017,2,4
2017-07-19 05:00:00,0.015729167,12.848572,98.30218,80.01928000000001,0.6187029092601085,1.1719755404657428,9.7,9.833333333333334,7,29,2017,2,5
2017-07-19 06:00:00,45.082359999999994,13.9305725,98.35707,80.05728,0.761727331103898,2.198563775801671,70.6,9.7,7,29,2017,2,6
2017-07-19 07:00:00,247.04698,15.491485999999998,93.580696,80.08204,0.8929669306943413,1.9047808967680693,262.4,70.6,7,29,2017,2,7
2017-07-19 08:00:00,504.98242,19.450409,70.17966,80.09817,1.1868324960118761,1.788290378199427,568.0333333333333,262.4,7,29,2017,2,8
2017-07-19 09:00:00,687.5495,21.003601,62.456959999999995,80.10449,1.5546070650338142,2.190868743489029,681.5,568.0333333333333,7,29,2017,2,9
2017-07-19 10:00:00,868.9347,22.214813,60.18731,80.05900600000001,1.431332716594959,2.000188622174084,934.7,681.5,7,29,2017,2,10
2017-07-19 11:00:00,975.5346,24.95993,47.118347,79.989914,1.5650015008775282,2.1567747217965483,940.5,934.7,7,29,2017,2,11
2017-07-19 12:00:00,979.42676,25.413818,45.980103,79.92541999999999,1.4065811034657254,1.9483932928573253,754.3666666666667,940.5,7,29,2017,2,12
2017-07-19 13:00:00,750.6743,25.924286,44.790985,79.84481,1.3786019608125981,2.035767725957922,560.6333333333333,754.3666666666667,7,29,2017,2,13
